Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T12:06:06Z,13.27%,1.08GiB,31.29GiB,3.45%,408MB,251MB,18.1GB,2.24GB,8950
2025-06-27T12:06:19Z,34.67%,1.151GiB,31.29GiB,3.68%,408MB,251MB,18.1GB,2.24GB,9023
2025-06-27T12:06:32Z,5.12%,1.212GiB,31.29GiB,3.87%,408MB,251MB,18.1GB,2.24GB,9089
2025-06-27T12:06:44Z,13.17%,1.289GiB,31.29GiB,4.12%,408MB,251MB,18.1GB,2.24GB,9165
2025-06-27T12:06:56Z,8.64%,1.342GiB,31.29GiB,4.29%,408MB,251MB,18.1GB,2.24GB,9221
2025-06-27T12:07:09Z,8.43%,1.375GiB,31.29GiB,4.39%,408MB,251MB,18.1GB,2.24GB,9268
2025-06-27T12:07:23Z,0.99%,1.391GiB,31.29GiB,4.44%,409MB,251MB,18.1GB,2.24GB,9268
2025-06-27T12:07:35Z,18.87%,1.395GiB,31.29GiB,4.46%,409MB,251MB,18.1GB,2.24GB,9287
2025-06-27T12:07:47Z,1.09%,1.396GiB,31.29GiB,4.46%,409MB,252MB,18.1GB,2.24GB,9270
2025-06-27T12:08:00Z,3.07%,1.456GiB,31.29GiB,4.65%,411MB,252MB,18.1GB,2.24GB,9328
2025-06-27T12:08:13Z,3.73%,1.487GiB,31.29GiB,4.75%,411MB,252MB,18.1GB,2.24GB,9402
2025-06-27T12:08:25Z,1.33%,1.562GiB,31.29GiB,4.99%,411MB,252MB,18.1GB,2.24GB,9471
2025-06-27T12:08:38Z,0.34%,1.629GiB,31.29GiB,5.21%,411MB,252MB,18.1GB,2.24GB,9539
2025-06-27T12:08:50Z,4.51%,1.712GiB,31.29GiB,5.47%,411MB,252MB,18.1GB,2.24GB,9635
2025-06-27T12:09:03Z,72.82%,1.755GiB,31.29GiB,5.61%,411MB,253MB,18.1GB,2.24GB,9675
2025-06-27T12:09:15Z,0.07%,1.755GiB,31.29GiB,5.61%,411MB,253MB,18.1GB,2.24GB,9664
2025-06-27T12:09:27Z,0.10%,840MiB,31.29GiB,2.62%,411MB,253MB,18.1GB,2.24GB,8928
2025-06-27T12:09:40Z,0.02%,841.5MiB,31.29GiB,2.63%,412MB,253MB,18.1GB,2.24GB,8928
2025-06-27T12:09:53Z,0.00%,850MiB,31.29GiB,2.65%,412MB,253MB,18.1GB,2.24GB,8928
2025-06-27T12:10:05Z,0.01%,852.7MiB,31.29GiB,2.66%,412MB,253MB,18.1GB,2.24GB,8928
2025-06-27T12:10:17Z,0.01%,852.9MiB,31.29GiB,2.66%,412MB,253MB,18.1GB,2.24GB,8928
2025-06-27T12:10:30Z,9.89%,853.3MiB,31.29GiB,2.66%,413MB,253MB,18.1GB,2.24GB,8928
2025-06-27T12:10:43Z,0.25%,853.3MiB,31.29GiB,2.66%,413MB,253MB,18.1GB,2.24GB,8928
2025-06-27T12:10:55Z,0.00%,853.1MiB,31.29GiB,2.66%,413MB,253MB,18.1GB,2.24GB,8928
2025-06-27T12:11:07Z,0.00%,853.4MiB,31.29GiB,2.66%,413MB,253MB,18.1GB,2.24GB,8928
2025-06-27T12:11:20Z,0.00%,854.1MiB,31.29GiB,2.67%,414MB,253MB,18.1GB,2.24GB,8928
2025-06-27T12:11:33Z,0.26%,854.9MiB,31.29GiB,2.67%,414MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:11:45Z,0.00%,854.6MiB,31.29GiB,2.67%,414MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:11:58Z,0.00%,854.6MiB,31.29GiB,2.67%,414MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:12:10Z,0.00%,854.6MiB,31.29GiB,2.67%,414MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:12:23Z,0.00%,855.1MiB,31.29GiB,2.67%,415MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:12:35Z,0.00%,855.6MiB,31.29GiB,2.67%,415MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:12:47Z,0.07%,846.3MiB,31.29GiB,2.64%,415MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:13:00Z,0.00%,846.3MiB,31.29GiB,2.64%,415MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:13:13Z,0.08%,848.6MiB,31.29GiB,2.65%,416MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:13:25Z,0.00%,849.7MiB,31.29GiB,2.65%,416MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:13:37Z,0.00%,851.4MiB,31.29GiB,2.66%,416MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:13:50Z,0.00%,853.7MiB,31.29GiB,2.66%,416MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:14:03Z,14.65%,855.6MiB,31.29GiB,2.67%,417MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:14:15Z,0.00%,855.6MiB,31.29GiB,2.67%,417MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:14:27Z,0.00%,855.6MiB,31.29GiB,2.67%,417MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:14:40Z,0.00%,855.6MiB,31.29GiB,2.67%,417MB,254MB,18.1GB,2.24GB,8928
2025-06-27T12:14:53Z,0.00%,855.6MiB,31.29GiB,2.67%,417MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:15:05Z,0.00%,856.9MiB,31.29GiB,2.67%,418MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:15:17Z,9.77%,849.6MiB,31.29GiB,2.65%,418MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:15:30Z,0.07%,849.8MiB,31.29GiB,2.65%,418MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:15:43Z,0.18%,851.3MiB,31.29GiB,2.66%,418MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:15:55Z,0.00%,852.8MiB,31.29GiB,2.66%,419MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:16:07Z,0.05%,854.3MiB,31.29GiB,2.67%,419MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:16:20Z,0.00%,856.2MiB,31.29GiB,2.67%,419MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:16:33Z,0.04%,856.4MiB,31.29GiB,2.67%,419MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:16:45Z,0.03%,858.2MiB,31.29GiB,2.68%,419MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:16:57Z,0.00%,858.4MiB,31.29GiB,2.68%,420MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:17:10Z,6.92%,858.3MiB,31.29GiB,2.68%,420MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:17:24Z,0.69%,871.6MiB,31.29GiB,2.72%,421MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:17:36Z,0.02%,855.9MiB,31.29GiB,2.67%,421MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:17:49Z,0.01%,856MiB,31.29GiB,2.67%,421MB,255MB,18.1GB,2.24GB,8928
2025-06-27T12:18:02Z,0.00%,857.9MiB,31.29GiB,2.68%,421MB,256MB,18.1GB,2.24GB,8928
2025-06-27T12:18:14Z,0.00%,862MiB,31.29GiB,2.69%,421MB,256MB,18.1GB,2.24GB,8928
2025-06-27T12:18:26Z,38.74%,865MiB,31.29GiB,2.70%,422MB,256MB,18.1GB,2.24GB,8928
2025-06-27T12:18:39Z,0.03%,865MiB,31.29GiB,2.70%,422MB,256MB,18.1GB,2.24GB,8928
2025-06-27T12:18:52Z,14.22%,854.3MiB,31.29GiB,2.67%,422MB,256MB,18.1GB,2.24GB,8928
2025-06-27T12:19:05Z,0.00%,848.1MiB,31.29GiB,2.65%,422MB,256MB,18.1GB,2.24GB,8928
2025-06-27T12:19:17Z,12.95%,940.7MiB,31.29GiB,2.94%,424MB,256MB,18.1GB,2.24GB,8985
2025-06-27T12:19:30Z,21.39%,1016MiB,31.29GiB,3.17%,424MB,257MB,18.1GB,2.24GB,9058
2025-06-27T12:19:43Z,18.54%,1.018GiB,31.29GiB,3.25%,424MB,257MB,18.1GB,2.24GB,9127
2025-06-27T12:19:55Z,0.69%,1.085GiB,31.29GiB,3.47%,425MB,257MB,18.1GB,2.24GB,9192
2025-06-27T12:20:07Z,7.24%,1.147GiB,31.29GiB,3.67%,425MB,257MB,18.1GB,2.24GB,9258
2025-06-27T12:20:20Z,10.23%,1.238GiB,31.29GiB,3.96%,425MB,257MB,18.1GB,2.24GB,9348
2025-06-27T12:20:33Z,9.01%,1.298GiB,31.29GiB,4.15%,425MB,257MB,18.1GB,2.24GB,9415
2025-06-27T12:20:45Z,2.79%,1.365GiB,31.29GiB,4.36%,426MB,257MB,18.1GB,2.24GB,9482
2025-06-27T12:20:57Z,0.06%,1.432GiB,31.29GiB,4.57%,426MB,257MB,18.1GB,2.24GB,9551
2025-06-27T12:21:10Z,6.69%,1.495GiB,31.29GiB,4.78%,426MB,257MB,18.1GB,2.24GB,9617
2025-06-27T12:21:23Z,4.90%,1.561GiB,31.29GiB,4.99%,426MB,257MB,18.1GB,2.24GB,9682
2025-06-27T12:21:35Z,12.66%,1.645GiB,31.29GiB,5.26%,426MB,257MB,18.1GB,2.24GB,9767
2025-06-27T12:21:47Z,8.59%,1.706GiB,31.29GiB,5.45%,426MB,257MB,18.1GB,2.24GB,9837
2025-06-27T12:22:00Z,9.47%,1.777GiB,31.29GiB,5.68%,427MB,257MB,18.1GB,2.24GB,9911
2025-06-27T12:22:13Z,1.48%,1.856GiB,31.29GiB,5.93%,427MB,257MB,18.1GB,2.24GB,9989
2025-06-27T12:22:25Z,7.50%,1.944GiB,31.29GiB,6.21%,427MB,258MB,18.1GB,2.24GB,10074
2025-06-27T12:22:37Z,8.31%,2.027GiB,31.29GiB,6.48%,427MB,258MB,18.1GB,2.24GB,10153
2025-06-27T12:22:50Z,4.16%,2.104GiB,31.29GiB,6.72%,427MB,258MB,18.1GB,2.24GB,10232
2025-06-27T12:23:03Z,2.35%,2.174GiB,31.29GiB,6.95%,427MB,258MB,18.1GB,2.24GB,10315
2025-06-27T12:23:15Z,4.61%,2.234GiB,31.29GiB,7.14%,427MB,258MB,18.1GB,2.24GB,10383
2025-06-27T12:23:27Z,10.26%,2.311GiB,31.29GiB,7.38%,428MB,258MB,18.1GB,2.24GB,10466
2025-06-27T12:23:40Z,4.48%,2.39GiB,31.29GiB,7.64%,428MB,258MB,18.1GB,2.24GB,10549
2025-06-27T12:23:53Z,5.91%,2.454GiB,31.29GiB,7.84%,428MB,258MB,18.1GB,2.24GB,10622
2025-06-27T12:24:05Z,9.58%,2.52GiB,31.29GiB,8.05%,428MB,258MB,18.1GB,2.24GB,10693
2025-06-27T12:24:17Z,28.95%,2.594GiB,31.29GiB,8.29%,428MB,258MB,18.1GB,2.24GB,10766
2025-06-27T12:24:30Z,11.04%,2.674GiB,31.29GiB,8.54%,428MB,258MB,18.1GB,2.24GB,10849
2025-06-27T12:24:43Z,10.12%,2.763GiB,31.29GiB,8.83%,428MB,258MB,18.1GB,2.24GB,10938
2025-06-27T12:24:55Z,6.93%,2.832GiB,31.29GiB,9.05%,429MB,258MB,18.1GB,2.24GB,11013
2025-06-27T12:25:07Z,1.69%,2.895GiB,31.29GiB,9.25%,429MB,258MB,18.1GB,2.24GB,11087
2025-06-27T12:25:20Z,6.91%,2.958GiB,31.29GiB,9.45%,429MB,258MB,18.1GB,2.24GB,11160
2025-06-27T12:25:33Z,7.10%,3.025GiB,31.29GiB,9.67%,429MB,258MB,18.1GB,2.24GB,11232
2025-06-27T12:25:45Z,14.90%,3.102GiB,31.29GiB,9.91%,430MB,259MB,18.1GB,2.24GB,11318
2025-06-27T12:25:57Z,5.34%,3.171GiB,31.29GiB,10.13%,430MB,259MB,18.1GB,2.24GB,11395
2025-06-27T12:26:10Z,2.45%,3.239GiB,31.29GiB,10.35%,430MB,259MB,18.1GB,2.24GB,11466
