Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T13:40:58Z,0.48%,144.8MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,37MB,79
2025-06-27T13:41:11Z,0.54%,144.8MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,37.1MB,79
2025-06-27T13:41:23Z,0.55%,145.1MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,37.1MB,79
2025-06-27T13:41:35Z,0.84%,144.6MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,37.2MB,79
2025-06-27T13:41:48Z,0.47%,145.1MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,37.2MB,79
2025-06-27T13:42:01Z,0.57%,144.6MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,37.3MB,79
2025-06-27T13:42:13Z,0.52%,144.8MiB,31.29GiB,0.45%,5.34MB,12.7MB,20.5kB,37.4MB,79
2025-06-27T13:42:25Z,0.71%,144.6MiB,31.29GiB,0.45%,5.34MB,12.7MB,20.5kB,37.4MB,79
2025-06-27T13:43:27Z,0.59%,96.95MiB,31.29GiB,0.30%,2.75kB,1.62kB,0B,81.9kB,46
2025-06-27T13:43:40Z,0.67%,97.25MiB,31.29GiB,0.30%,16.8kB,25.5kB,0B,102kB,47
2025-06-27T13:43:53Z,1.43%,97.44MiB,31.29GiB,0.30%,17kB,26.3kB,0B,152kB,47
2025-06-27T13:44:06Z,0.99%,99.3MiB,31.29GiB,0.31%,17.3kB,27kB,0B,205kB,46
2025-06-27T13:44:18Z,0.47%,99.55MiB,31.29GiB,0.31%,17.8kB,28.6kB,0B,233kB,46
2025-06-27T13:44:30Z,0.71%,101.8MiB,31.29GiB,0.32%,18kB,29.3kB,0B,283kB,46
2025-06-27T13:44:43Z,0.58%,102.1MiB,31.29GiB,0.32%,18.3kB,30.1kB,0B,311kB,46
2025-06-27T13:45:33Z,0.70%,96.89MiB,31.29GiB,0.30%,16.1kB,25.4kB,0B,106kB,46
2025-06-27T13:45:46Z,0.59%,99.11MiB,31.29GiB,0.31%,19.9kB,35kB,0B,131kB,50
2025-06-27T13:45:58Z,0.49%,99.41MiB,31.29GiB,0.31%,20.4kB,36.5kB,0B,184kB,49
2025-06-27T13:46:10Z,0.74%,99.65MiB,31.29GiB,0.31%,20.6kB,37.2kB,0B,213kB,49
2025-06-27T13:46:23Z,1.17%,102.1MiB,31.29GiB,0.32%,86.5kB,317kB,0B,242kB,57
2025-06-27T13:46:36Z,0.82%,111.4MiB,31.29GiB,0.35%,547kB,1.79MB,0B,303kB,82
2025-06-27T13:46:48Z,0.69%,113.4MiB,31.29GiB,0.35%,555kB,1.8MB,0B,393kB,82
2025-06-27T13:47:00Z,0.68%,115.9MiB,31.29GiB,0.36%,624kB,2.07MB,0B,451kB,82
2025-06-27T13:47:13Z,1.13%,116.1MiB,31.29GiB,0.36%,693kB,2.35MB,0B,508kB,82
2025-06-27T13:47:25Z,0.46%,118.9MiB,31.29GiB,0.37%,764kB,2.62MB,0B,565kB,82
2025-06-27T13:47:38Z,0.64%,120.9MiB,31.29GiB,0.38%,835kB,2.9MB,0B,688kB,82
2025-06-27T13:47:50Z,0.64%,124.9MiB,31.29GiB,0.39%,904kB,3.17MB,0B,750kB,82
