Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T12:24:55Z,0.03%,1.172MiB,31.29GiB,0.00%,8.02kB,4.42kB,0B,0B,1
2025-06-27T12:25:07Z,0.03%,1.172MiB,31.29GiB,0.00%,8.1kB,4.5kB,0B,0B,1
2025-06-27T12:25:20Z,0.03%,1.172MiB,31.29GiB,0.00%,8.24kB,4.57kB,0B,0B,1
2025-06-27T12:25:33Z,0.03%,1.172MiB,31.29GiB,0.00%,8.24kB,4.57kB,0B,0B,1
2025-06-27T12:25:45Z,0.03%,1.172MiB,31.29GiB,0.00%,8.24kB,4.57kB,0B,0B,1
2025-06-27T12:25:57Z,0.03%,1.172MiB,31.29GiB,0.00%,8.77kB,4.84kB,0B,0B,1
2025-06-27T12:26:10Z,0.03%,1.172MiB,31.29GiB,0.00%,8.86kB,4.92kB,0B,0B,1
2025-06-27T12:26:23Z,0.02%,1.176MiB,31.29GiB,0.00%,8.99kB,4.99kB,0B,0B,1
2025-06-27T12:26:35Z,0.13%,1.176MiB,31.29GiB,0.00%,8.99kB,4.99kB,0B,0B,1
2025-06-27T12:26:47Z,0.03%,1.176MiB,31.29GiB,0.00%,8.99kB,4.99kB,0B,0B,1
2025-06-27T12:27:00Z,0.08%,1.176MiB,31.29GiB,0.00%,9.61kB,5.35kB,0B,0B,1
2025-06-27T12:27:13Z,0.04%,1.176MiB,31.29GiB,0.00%,9.74kB,5.42kB,0B,0B,1
2025-06-27T12:27:25Z,0.03%,1.176MiB,31.29GiB,0.00%,9.74kB,5.42kB,0B,0B,1
2025-06-27T12:27:37Z,0.04%,1.176MiB,31.29GiB,0.00%,9.74kB,5.42kB,0B,0B,1
2025-06-27T12:27:50Z,0.05%,1.176MiB,31.29GiB,0.00%,9.74kB,5.42kB,0B,0B,1
2025-06-27T12:28:03Z,0.04%,1.176MiB,31.29GiB,0.00%,10.3kB,5.69kB,0B,0B,1
2025-06-27T12:28:15Z,0.03%,1.176MiB,31.29GiB,0.00%,10.4kB,5.76kB,0B,0B,1
2025-06-27T12:28:27Z,0.03%,1.176MiB,31.29GiB,0.00%,10.4kB,5.76kB,0B,0B,1
2025-06-27T12:28:40Z,0.05%,1.176MiB,31.29GiB,0.00%,10.4kB,5.76kB,0B,0B,1
2025-06-27T12:28:53Z,0.04%,1.176MiB,31.29GiB,0.00%,10.4kB,5.76kB,0B,0B,1
2025-06-27T12:29:05Z,0.02%,1.176MiB,31.29GiB,0.00%,11kB,6.03kB,0B,0B,1
2025-06-27T12:29:17Z,0.03%,1.176MiB,31.29GiB,0.00%,11.1kB,6.1kB,0B,0B,1
2025-06-27T12:29:30Z,0.02%,1.176MiB,31.29GiB,0.00%,11.1kB,6.1kB,0B,0B,1
2025-06-27T12:29:43Z,0.03%,1.176MiB,31.29GiB,0.00%,11.1kB,6.1kB,0B,0B,1
2025-06-27T12:29:55Z,0.04%,1.176MiB,31.29GiB,0.00%,11.6kB,6.37kB,0B,0B,1
2025-06-27T12:30:07Z,0.03%,1.176MiB,31.29GiB,0.00%,11.7kB,6.45kB,0B,0B,1
2025-06-27T12:30:20Z,0.02%,1.176MiB,31.29GiB,0.00%,11.8kB,6.52kB,0B,0B,1
2025-06-27T12:30:33Z,0.05%,1.176MiB,31.29GiB,0.00%,11.8kB,6.52kB,0B,0B,1
2025-06-27T12:30:45Z,0.03%,1.176MiB,31.29GiB,0.00%,11.8kB,6.52kB,0B,0B,1
2025-06-27T12:30:57Z,0.03%,1.176MiB,31.29GiB,0.00%,12.4kB,6.79kB,0B,0B,1
2025-06-27T12:31:10Z,0.05%,1.18MiB,31.29GiB,0.00%,12.6kB,6.9kB,0B,0B,1
2025-06-27T12:31:23Z,0.04%,1.176MiB,31.29GiB,0.00%,12.6kB,6.9kB,0B,0B,1
2025-06-27T12:31:35Z,0.04%,1.176MiB,31.29GiB,0.00%,12.6kB,6.9kB,0B,0B,1
2025-06-27T12:31:47Z,0.03%,1.176MiB,31.29GiB,0.00%,12.6kB,6.9kB,0B,0B,1
2025-06-27T12:32:00Z,0.03%,1.176MiB,31.29GiB,0.00%,13.1kB,7.22kB,0B,0B,1
2025-06-27T12:32:13Z,0.03%,1.176MiB,31.29GiB,0.00%,13.3kB,7.29kB,0B,0B,1
2025-06-27T12:32:25Z,0.03%,1.176MiB,31.29GiB,0.00%,13.3kB,7.29kB,0B,0B,1
2025-06-27T12:32:37Z,0.04%,1.176MiB,31.29GiB,0.00%,13.3kB,7.29kB,0B,0B,1
2025-06-27T12:32:50Z,0.02%,1.176MiB,31.29GiB,0.00%,13.3kB,7.29kB,0B,0B,1
2025-06-27T12:33:03Z,0.03%,1.176MiB,31.29GiB,0.00%,13.8kB,7.6kB,0B,0B,1
2025-06-27T12:33:15Z,0.04%,1.176MiB,31.29GiB,0.00%,14kB,7.67kB,0B,0B,1
2025-06-27T12:33:27Z,0.03%,1.176MiB,31.29GiB,0.00%,14kB,7.67kB,0B,0B,1
2025-06-27T12:33:40Z,0.03%,1.176MiB,31.29GiB,0.00%,14kB,7.67kB,0B,0B,1
2025-06-27T12:33:53Z,0.03%,1.176MiB,31.29GiB,0.00%,14kB,7.67kB,0B,0B,1
2025-06-27T12:34:05Z,0.03%,1.176MiB,31.29GiB,0.00%,14.5kB,7.94kB,0B,0B,1
2025-06-27T12:34:17Z,0.03%,1.176MiB,31.29GiB,0.00%,14.6kB,8.01kB,0B,0B,1
2025-06-27T12:34:30Z,0.04%,1.176MiB,31.29GiB,0.00%,14.6kB,8.01kB,0B,0B,1
2025-06-27T12:34:43Z,0.03%,1.176MiB,31.29GiB,0.00%,14.6kB,8.01kB,0B,0B,1
2025-06-27T12:34:55Z,0.11%,1.18MiB,31.29GiB,0.00%,15.2kB,8.28kB,0B,0B,1
2025-06-27T12:35:08Z,0.04%,1.18MiB,31.29GiB,0.00%,15.2kB,8.32kB,0B,0B,1
2025-06-27T12:35:20Z,0.03%,1.18MiB,31.29GiB,0.00%,15.4kB,8.39kB,0B,0B,1
2025-06-27T12:35:33Z,0.03%,1.18MiB,31.29GiB,0.00%,15.4kB,8.39kB,0B,0B,1
2025-06-27T12:35:45Z,0.03%,1.18MiB,31.29GiB,0.00%,15.4kB,8.39kB,0B,0B,1
2025-06-27T12:35:56Z,0.03%,1.18MiB,31.29GiB,0.00%,15.9kB,8.66kB,0B,0B,1
2025-06-27T12:36:09Z,0.02%,1.18MiB,31.29GiB,0.00%,16kB,8.74kB,0B,0B,1
2025-06-27T12:36:22Z,0.03%,1.18MiB,31.29GiB,0.00%,16.1kB,8.81kB,0B,0B,1
2025-06-27T12:36:34Z,0.03%,1.18MiB,31.29GiB,0.00%,16.1kB,8.81kB,0B,0B,1
2025-06-27T12:36:46Z,0.03%,1.18MiB,31.29GiB,0.00%,16.1kB,8.81kB,0B,0B,1
2025-06-27T12:36:59Z,0.03%,1.18MiB,31.29GiB,0.00%,16.7kB,9.17kB,0B,0B,1
2025-06-27T12:37:12Z,0.03%,1.18MiB,31.29GiB,0.00%,16.9kB,9.24kB,0B,0B,1
