Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T12:25:20Z,0.60%,55.87MiB,31.29GiB,0.17%,188MB,258MB,504MB,57.8MB,349
2025-06-27T12:25:33Z,1.31%,57.09MiB,31.29GiB,0.18%,188MB,259MB,504MB,57.8MB,355
2025-06-27T12:25:45Z,0.78%,58.45MiB,31.29GiB,0.18%,188MB,259MB,504MB,57.8MB,364
2025-06-27T12:25:57Z,0.27%,58.48MiB,31.29GiB,0.18%,188MB,259MB,504MB,57.8MB,367
2025-06-27T12:26:10Z,0.10%,60.32MiB,31.29GiB,0.19%,188MB,259MB,504MB,57.8MB,376
2025-06-27T12:26:23Z,0.07%,60.77MiB,31.29GiB,0.19%,188MB,259MB,504MB,57.8MB,382
2025-06-27T12:26:35Z,0.43%,61.42MiB,31.29GiB,0.19%,188MB,259MB,504MB,57.8MB,386
2025-06-27T12:26:47Z,0.30%,62.81MiB,31.29GiB,0.20%,188MB,260MB,504MB,57.8MB,395
2025-06-27T12:27:00Z,0.12%,64.01MiB,31.29GiB,0.20%,188MB,260MB,504MB,57.8MB,401
2025-06-27T12:27:13Z,0.43%,65.7MiB,31.29GiB,0.21%,188MB,260MB,504MB,57.8MB,407
2025-06-27T12:27:25Z,0.16%,65.39MiB,31.29GiB,0.20%,188MB,260MB,504MB,57.8MB,410
2025-06-27T12:27:37Z,0.78%,66.76MiB,31.29GiB,0.21%,188MB,260MB,504MB,57.8MB,420
2025-06-27T12:27:50Z,0.33%,67.93MiB,31.29GiB,0.21%,188MB,260MB,504MB,57.8MB,426
2025-06-27T12:28:03Z,0.34%,69.1MiB,31.29GiB,0.22%,188MB,260MB,504MB,57.8MB,435
2025-06-27T12:28:15Z,0.10%,71.04MiB,31.29GiB,0.22%,188MB,261MB,504MB,57.8MB,441
2025-06-27T12:28:27Z,0.35%,71.13MiB,31.29GiB,0.22%,189MB,261MB,504MB,57.8MB,448
2025-06-27T12:28:40Z,0.59%,72.56MiB,31.29GiB,0.23%,189MB,261MB,504MB,57.8MB,457
2025-06-27T12:28:53Z,1.23%,73.96MiB,31.29GiB,0.23%,189MB,261MB,504MB,57.8MB,466
2025-06-27T12:29:05Z,0.61%,75.4MiB,31.29GiB,0.24%,189MB,261MB,504MB,57.8MB,472
2025-06-27T12:29:17Z,0.13%,76.36MiB,31.29GiB,0.24%,189MB,261MB,504MB,57.8MB,478
2025-06-27T12:29:30Z,0.81%,76.89MiB,31.29GiB,0.24%,189MB,262MB,504MB,57.8MB,483
2025-06-27T12:29:43Z,0.94%,77.3MiB,31.29GiB,0.24%,189MB,262MB,504MB,57.8MB,487
2025-06-27T12:29:55Z,0.63%,78.95MiB,31.29GiB,0.25%,189MB,262MB,504MB,57.8MB,496
2025-06-27T12:30:07Z,0.33%,80.09MiB,31.29GiB,0.25%,189MB,262MB,504MB,57.8MB,505
2025-06-27T12:30:20Z,0.15%,82.01MiB,31.29GiB,0.26%,189MB,262MB,504MB,57.8MB,514
2025-06-27T12:30:33Z,0.08%,82.94MiB,31.29GiB,0.26%,189MB,262MB,504MB,57.8MB,520
2025-06-27T12:30:45Z,0.37%,83.36MiB,31.29GiB,0.26%,189MB,263MB,504MB,57.8MB,524
2025-06-27T12:30:57Z,0.10%,84.34MiB,31.29GiB,0.26%,189MB,263MB,504MB,57.8MB,532
2025-06-27T12:31:10Z,0.25%,86.16MiB,31.29GiB,0.27%,189MB,263MB,504MB,57.8MB,542
2025-06-27T12:31:23Z,0.45%,87.34MiB,31.29GiB,0.27%,189MB,263MB,504MB,57.8MB,548
2025-06-27T12:31:35Z,0.36%,87.75MiB,31.29GiB,0.27%,189MB,263MB,504MB,57.8MB,552
2025-06-27T12:31:47Z,1.02%,89.61MiB,31.29GiB,0.28%,190MB,263MB,504MB,57.8MB,564
2025-06-27T12:32:00Z,0.35%,90.59MiB,31.29GiB,0.28%,190MB,264MB,504MB,57.8MB,570
2025-06-27T12:32:13Z,0.69%,92.06MiB,31.29GiB,0.29%,190MB,264MB,504MB,57.8MB,576
2025-06-27T12:32:25Z,0.15%,92.41MiB,31.29GiB,0.29%,190MB,264MB,504MB,57.8MB,582
2025-06-27T12:32:37Z,0.30%,93.07MiB,31.29GiB,0.29%,190MB,264MB,504MB,57.8MB,586
2025-06-27T12:32:50Z,0.45%,94.96MiB,31.29GiB,0.30%,190MB,264MB,504MB,57.8MB,598
2025-06-27T12:33:03Z,1.81%,96.38MiB,31.29GiB,0.30%,190MB,265MB,504MB,57.8MB,607
2025-06-27T12:33:15Z,0.29%,98.32MiB,31.29GiB,0.31%,190MB,265MB,504MB,57.8MB,613
